Player,GP,MIN,PTS,FG%,3PA,3P%,REB,AST,TO,STL,BLK,Close FGA,Close FG%,Mid FGA,Mid FG%,Post_Ups,Drives,Height,Pos,TEAM,Class
Justise Winslow: 2015,78.0,28.6,6.4,42.2,1.5,27.6,5.2,1.5,1.2,0.9,0.3,3.4,52.9,1.0,34.6,0.7,2.1,79.0,SF,MIA,1
Karl-Anthony Towns: 2015,82.0,32.0,18.3,54.2,1.1,34.1,10.5,2.0,2.2,0.7,1.7,8.0,61.3,5.0,47.6,4.9,1.9,84.0,C,MIN,5
Kawhi Leonard: 2015,72.0,33.0,21.2,50.6,4.0,44.3,6.8,2.6,1.5,1.8,1.0,5.7,63.2,5.4,43.0,3.8,7.5,79.0,SF,SAS,5
Kelly Olynyk: 2015,69.0,20.2,10.0,45.5,3.0,40.5,4.1,1.5,1.1,0.8,0.5,3.9,53.8,1.2,25.0,0.9,2.9,84.0,C,BOS,1
Kemba Walker: 2015,81.0,35.6,20.9,42.7,6.0,37.1,4.4,5.2,2.1,1.6,0.5,6.2,51.6,4.2,36.6,0.0,11.0,73.0,PG,CHA,0
Kenneth Faried: 2015,67.0,25.3,12.5,55.8,0.0,50.0,8.7,1.2,1.4,0.5,0.9,8.4,58.3,0.9,32.3,1.8,0.8,80.0,PF,DEN,2
Kent Bazemore: 2015,75.0,27.8,11.6,44.1,4.1,35.7,5.1,2.3,1.8,1.3,0.5,4.6,52.2,1.0,35.1,0.0,5.6,77.0,SF,ATL,4
Kentavious Caldwell-Pope: 2015,76.0,36.7,14.5,42.0,4.9,30.9,3.7,1.8,1.4,1.4,0.2,4.7,53.2,3.1,42.3,0.1,4.6,77.0,SG,DET,4
Khris Middleton: 2015,79.0,36.1,18.2,44.4,4.6,39.6,3.8,4.2,2.3,1.7,0.2,4.2,52.4,5.8,41.5,2.4,6.1,80.0,SG,MIL,0
Kyrie Irving: 2015,53.0,31.5,19.6,44.8,4.9,32.1,3.0,4.7,2.3,1.1,0.3,6.9,50.7,4.8,49.2,0.3,12.0,75.0,PG,CLE,0
Lance Thomas: 2015,59.0,22.3,8.2,44.2,1.8,40.4,2.2,0.9,1.0,0.4,0.1,2.6,50.0,2.0,42.5,0.9,2.2,80.0,PF,NYK,1
Langston Galloway: 2015,82.0,24.8,7.6,39.3,2.7,34.4,3.5,2.5,0.7,0.9,0.3,2.5,52.0,1.9,28.9,0.0,1.8,74.0,PG,NYK,1
Lou Williams: 2015,67.0,28.5,15.3,40.8,4.8,34.4,2.5,2.5,1.6,0.9,0.3,2.9,51.7,2.6,40.7,0.1,6.5,73.0,SG,LAL,4
Luis Scola: 2015,76.0,21.5,8.7,45.0,2.1,40.4,4.7,0.9,0.9,0.6,0.4,4.2,52.4,1.5,33.6,1.7,1.6,81.0,PF,TOR,1
Luol Deng: 2015,74.0,32.4,12.3,45.5,3.5,34.4,6.0,1.9,1.1,1.0,0.4,4.6,58.7,2.0,34.4,1.6,3.0,81.0,PF,MIA,2
Marc Gasol: 2015,52.0,34.4,16.6,46.4,0.1,66.7,7.0,3.8,2.3,1.0,1.3,7.2,48.6,6.3,43.4,13.7,0.8,85.0,C,MEM,5
Marcin Gortat: 2015,75.0,30.1,13.5,56.7,0.0,0.0,9.9,1.4,1.6,0.6,1.3,8.1,59.3,2.1,43.0,3.4,0.2,83.0,C,WAS,3
Marco Belinelli: 2015,68.0,24.6,10.2,38.6,4.4,30.6,1.7,1.9,1.2,0.5,0.0,1.3,46.2,3.7,42.7,0.1,1.9,77.0,SG,SAC,1
Marcus Smart: 2015,61.0,27.3,9.1,34.8,4.0,25.3,4.2,3.0,1.3,1.5,0.3,3.9,46.2,0.8,23.4,1.0,4.1,76.0,PG,BOS,4
Mario Chalmers: 2015,61.0,22.5,10.3,41.0,2.4,30.9,2.6,3.8,1.8,1.4,0.2,3.8,47.4,1.0,39.7,0.1,7.9,74.0,PG,MIA,4
Markieff Morris: 2015,64.0,25.5,12.0,42.5,2.4,30.3,5.5,1.9,2.1,0.9,0.5,4.6,52.2,4.1,40.0,4.8,2.2,82.0,PF,WAS,2
Marvin Williams: 2015,81.0,28.9,11.7,45.2,4.7,40.2,6.4,1.4,0.8,0.7,1.0,3.2,53.1,1.4,42.5,0.9,2.1,81.0,PF,CHA,2
Mason Plumlee: 2015,82.0,25.4,9.1,51.6,0.0,0.0,7.7,2.8,1.9,0.8,1.0,5.8,53.4,0.5,32.4,1.9,1.7,83.0,C,POR,3
Matt Barnes: 2015,76.0,28.8,10.0,38.1,4.9,32.2,5.5,2.1,1.6,1.0,0.8,3.5,48.6,0.7,27.8,0.4,1.4,79.0,SF,MEM,1
Meyers Leonard: 2015,61.0,21.8,8.4,44.8,3.7,37.7,5.1,1.5,1.3,0.1,0.3,1.5,53.3,1.9,50.0,0.9,0.9,85.0,PF,POR,1
Mike Conley: 2015,56.0,31.4,15.3,42.2,3.8,36.3,2.9,6.1,1.5,1.2,0.3,5.8,48.3,2.9,38.8,0.0,10.6,73.0,PG,MEM,4
Mike Dunleavy: 2015,31.0,22.7,7.2,41.0,3.2,39.4,2.7,1.3,0.8,0.5,0.3,2.1,47.6,0.7,26.1,0.5,1.4,81.0,SF,CHI,1
Mirza Teletovic: 2015,79.0,21.3,12.2,42.7,5.8,39.3,3.8,1.1,1.1,0.4,0.3,2.4,54.2,1.5,36.1,2.4,2.2,81.0,PF,PHX,1
Myles Turner: 2015,60.0,22.8,10.3,49.8,0.2,21.4,5.5,0.7,1.1,0.4,1.4,3.8,63.2,4.8,41.0,3.5,0.4,83.0,C,IND,2
Nerlens Noel: 2015,67.0,29.3,11.1,52.1,0.0,50.0,8.1,1.8,2.4,1.8,1.5,7.0,60.0,1.7,24.3,2.7,2.0,83.0,C,PHI,2
Nik Stauskas: 2015,73.0,24.8,8.5,38.5,4.5,32.6,2.5,1.9,1.3,0.6,0.3,2.4,50.0,0.6,40.9,0.0,5.4,78.0,SG,PHI,1
Nikola Mirotic: 2015,66.0,24.9,11.8,40.7,5.2,39.0,5.5,1.5,1.5,0.9,0.7,2.6,50.0,1.3,29.2,1.9,2.0,82.0,PF,CHI,1
Norris Cole: 2015,45.0,26.6,10.6,40.5,2.3,32.4,3.4,3.7,1.7,0.8,0.1,3.8,44.7,4.7,40.1,0.0,6.3,74.0,PG,NOP,4
OJ Mayo: 2015,41.0,26.6,7.8,37.1,4.0,32.1,2.6,2.9,1.8,1.2,0.2,1.9,42.1,2.0,43.8,0.3,3.0,77.0,SG,MIL,4
Omri Casspi: 2015,69.0,27.3,11.8,48.1,4.0,40.9,5.9,1.4,1.4,0.8,0.2,4.8,54.2,0.2,18.8,0.2,3.8,81.0,PF,SAC,1
Patrick Beverley: 2015,71.0,28.7,9.9,43.4,4.4,40.0,3.5,3.4,1.3,1.3,0.4,3.2,50.0,0.8,46.4,0.1,6.5,73.0,PG,HOU,4
Patrick Patterson: 2015,79.0,25.6,6.9,41.4,3.7,36.2,4.3,1.2,0.8,0.7,0.4,1.8,55.6,0.7,35.1,0.1,2.0,81.0,PF,TOR,1
Patty Mills: 2015,81.0,20.5,8.5,42.5,4.0,38.4,2.0,2.8,0.9,0.7,0.1,1.3,61.5,2.3,40.0,0.0,2.6,72.0,PG,SAS,1
Pau Gasol: 2015,72.0,31.8,16.5,46.9,1.0,34.8,11.0,4.1,2.3,0.6,2.0,6.2,50.0,6.7,45.9,7.3,2.4,84.0,C,CHI,5
Paul George: 2015,81.0,34.8,23.1,41.8,7.0,37.1,7.0,4.1,3.3,1.9,0.4,5.0,54.0,5.9,37.0,2.2,7.6,81.0,SF,IND,0
Paul Millsap: 2015,81.0,32.7,17.1,47.0,2.9,31.9,9.0,3.3,2.4,1.8,1.7,7.9,53.2,2.4,42.0,5.3,5.6,80.0,PF,ATL,5
Rajon Rondo: 2015,72.0,35.2,11.9,45.4,2.4,36.5,6.0,11.7,3.9,2.0,0.1,6.0,53.3,2.5,34.4,0.1,13.0,73.0,PG,SAC,0
Ramon Sessions: 2015,82.0,20.3,9.9,47.3,1.4,32.4,2.5,2.9,1.4,0.6,0.1,4.9,49.0,1.0,50.6,0.0,6.7,75.0,PG,WAS,1
Randy Foye: 2015,81.0,20.3,5.9,35.1,3.1,30.0,1.9,2.0,1.1,0.5,0.4,1.6,50.0,1.2,32.3,0.0,3.4,76.0,SG,OKC,1
Raymond Felton: 2015,80.0,27.4,9.5,40.6,2.7,28.2,3.2,3.6,1.5,0.9,0.2,3.8,52.6,2.1,36.5,0.0,7.1,73.0,PG,DAL,4
Reggie Jackson: 2015,79.0,30.7,18.8,43.4,4.2,35.3,3.2,6.2,2.8,0.7,0.1,8.4,48.8,3.2,39.9,0.1,15.4,75.0,PG,DET,0
Robert Covington: 2015,67.0,28.4,12.8,38.5,7.2,35.3,6.3,1.4,2.1,1.6,0.6,2.9,48.3,0.5,34.3,0.1,4.7,81.0,SF,PHI,4
Robin Lopez: 2015,82.0,27.1,10.3,53.9,0.0,0.0,7.3,1.4,1.6,0.2,1.6,6.9,58.0,1.1,34.8,7.5,0.4,84.0,C,NYK,3
Rodney Hood: 2015,79.0,32.2,14.5,42.0,5.7,35.9,3.4,2.7,1.6,0.9,0.2,4.4,47.7,2.2,44.9,0.4,7.4,80.0,SG,UTA,4
Rodney Stuckey: 2015,58.0,22.0,8.9,41.3,1.4,24.1,2.7,2.4,1.3,0.7,0.1,3.4,50.0,2.9,38.6,0.2,3.9,77.0,PG,IND,1
Rondae Hollis-Jefferson: 2015,29.0,21.2,5.8,45.7,0.5,28.6,5.3,1.5,0.9,1.3,0.6,2.8,46.4,1.4,45.2,0.8,2.9,79.0,SF,BKN,1
Roy Hibbert: 2015,81.0,23.2,5.9,44.3,0.0,0.0,4.9,1.2,0.9,0.4,1.4,3.1,48.4,2.0,39.6,3.3,0.1,86.0,C,LAL,3
Rudy Gay: 2015,70.0,34.0,17.2,46.3,3.1,34.4,6.5,1.7,2.0,1.4,0.7,7.8,52.6,3.5,43.4,3.3,5.4,80.0,SF,SAC,2
Rudy Gobert: 2015,61.0,31.7,9.1,55.9,0.0,0.0,11.0,1.5,1.9,0.7,2.2,5.7,56.1,0.1,22.2,0.7,0.6,85.0,C,UTA,3
Ryan Anderson: 2015,66.0,30.4,17.0,42.7,5.4,36.6,6.0,1.1,1.4,0.6,0.4,4.5,46.7,4.2,44.9,4.3,2.5,82.0,PF,NOP,2
Serge Ibaka: 2015,78.0,32.1,12.6,47.9,2.4,32.6,6.8,0.8,1.4,0.5,1.9,4.1,61.0,4.7,45.5,0.6,0.9,82.0,PF,OKC,2
Shabazz Muhammad: 2015,82.0,20.5,10.5,46.5,1.9,28.9,3.3,0.6,0.9,0.3,0.1,5.0,56.0,1.5,36.3,1.5,2.6,78.0,SF,MIN,1
Shane Larkin: 2015,78.0,22.4,7.3,44.2,1.4,36.1,2.3,4.4,1.9,1.2,0.2,3.2,53.1,1.9,34.7,0.0,7.6,71.0,PG,BKN,4
Shelvin Mack: 2015,52.0,20.3,8.6,43.9,2.4,31.2,2.5,3.6,1.8,0.7,0.1,4.3,53.5,1.5,37.3,0.0,9.7,75.0,PG,UTA,1
Stanley Johnson: 2015,73.0,23.1,8.1,37.5,2.8,30.7,4.2,1.6,1.6,0.8,0.2,3.7,45.9,1.7,31.0,0.7,4.2,79.0,SF,DET,1
TJ Warren: 2015,47.0,22.8,11.0,50.1,1.5,40.0,3.1,0.9,0.7,0.8,0.3,4.7,57.4,3.2,45.3,0.3,2.7,80.0,SF,PHX,1
Terrence Jones: 2015,50.0,20.9,8.7,45.2,1.6,31.6,4.2,0.8,1.0,0.5,0.8,5.2,50.0,0.6,34.5,1.2,2.4,81.0,PF,HOU,1
Terrence Ross: 2015,73.0,23.9,9.9,43.1,4.6,38.6,2.5,0.8,0.6,0.7,0.3,1.6,62.5,2.3,39.4,0.0,2.0,79.0,SF,TOR,1
Thabo Sefolosha: 2015,75.0,23.4,6.4,50.7,1.6,34.1,4.5,1.4,0.9,1.1,0.5,2.4,66.7,0.8,47.5,0.2,1.9,79.0,SF,ATL,1
Thaddeus Young: 2015,73.0,33.0,15.1,51.4,0.4,23.3,9.0,1.9,1.9,1.5,0.5,10.0,57.0,2.8,37.1,4.0,3.3,80.0,PF,BKN,5
Toney Douglas: 2015,61.0,20.7,8.7,41.1,3.3,39.9,2.3,2.6,1.0,1.1,0.1,2.4,45.8,1.6,35.1,0.1,4.6,74.0,PG,NOP,1
Tony Allen: 2015,64.0,25.3,8.4,45.8,0.7,35.7,4.6,1.1,1.2,1.7,0.3,5.6,48.2,1.1,37.1,0.4,3.0,76.0,SG,MEM,1
Tony Snell: 2015,64.0,20.3,5.3,37.2,2.4,36.1,3.1,1.0,0.8,0.3,0.3,2.0,40.0,1.0,36.1,0.1,2.5,79.0,SF,CHI,1
Trevor Ariza: 2015,81.0,35.3,12.7,41.6,6.2,37.1,4.5,2.3,1.4,2.0,0.3,3.3,57.6,1.1,28.6,0.2,5.0,80.0,SF,HOU,4
Trevor Booker: 2015,79.0,20.7,5.9,49.0,0.5,29.3,5.7,1.1,1.0,0.7,0.5,3.9,53.8,0.5,22.0,0.8,1.0,80.0,PF,UTA,1
Trey Burke: 2015,64.0,21.3,10.6,41.3,4.0,34.4,1.8,2.3,1.3,0.5,0.1,3.1,48.4,2.8,46.1,0.0,6.4,73.0,PG,UTA,1
Ty Lawson: 2015,66.0,21.4,5.7,39.3,1.6,33.3,1.8,3.6,1.4,0.8,0.1,2.0,50.0,1.7,30.7,0.0,7.6,71.0,PG,IND,1
Tyler Johnson: 2015,36.0,24.0,8.7,48.6,2.0,38.0,3.0,2.2,1.3,0.7,0.4,3.2,56.3,1.7,47.5,0.1,5.1,76.0,SG,MIA,1
Tyreke Evans: 2015,25.0,30.6,15.2,43.3,3.4,38.8,5.2,6.6,2.9,1.3,0.3,7.5,46.7,1.7,38.1,1.2,12.9,78.0,SG,NOP,0
Wayne Ellington: 2015,76.0,21.2,7.7,38.9,3.5,35.8,2.3,1.1,0.6,0.6,0.1,1.3,53.8,2.5,35.4,0.0,1.6,76.0,SG,BKN,1
Willie Cauley-Stein: 2015,66.0,21.4,7.0,56.3,0.0,0.0,5.3,0.6,0.7,0.7,1.0,4.5,60.0,0.6,31.6,0.7,0.4,84.0,C,SAC,3
Zach LaVine: 2015,82.0,28.0,14.0,45.2,3.9,38.9,2.8,3.1,1.9,0.8,0.2,4.4,59.1,3.4,35.1,0.1,4.5,77.0,SG,MIN,4
Zach Randolph: 2015,68.0,29.7,15.3,47.5,0.4,23.1,7.8,2.1,1.5,0.6,0.2,8.3,51.8,4.7,43.1,12.5,1.8,81.0,PF,MEM,5
Zaza Pachulia: 2015,76.0,26.4,8.6,46.6,0.0,0.0,9.4,1.7,1.6,0.8,0.3,4.8,50.0,1.4,28.4,0.9,1.1,83.0,C,DAL,3
Aaron Gordon: 2016,80.0,28.7,12.7,45.4,3.3,28.8,5.1,1.9,1.1,0.8,0.5,5.1,60.8,2.4,36.1,1.1,3.5,81.0,SF,ORL,2
Al Horford: 2016,68.0,32.3,14.0,47.3,3.6,35.5,6.8,5.0,1.7,0.8,1.3,5.1,56.9,3.1,43.8,7.5,2.7,82.0,C,BOS,5
Al-Farouq Aminu: 2016,61.0,29.1,8.7,39.3,3.5,33.0,7.4,1.6,1.5,1.0,0.7,3.6,44.4,0.6,31.6,0.4,4.1,81.0,PF,POR,1
Alex Len: 2016,77.0,20.3,8.0,49.7,0.2,25.0,6.6,0.6,1.3,0.5,1.3,4.7,55.3,1.2,29.8,2.8,0.3,85.0,C,PHX,3
Allen Crabbe: 2016,79.0,28.5,10.7,46.8,3.8,44.4,2.9,1.2,0.8,0.7,0.3,2.2,54.5,2.2,42.3,0.0,2.3,78.0,SG,POR,1
Amir Johnson: 2016,80.0,20.1,6.5,57.6,0.8,40.9,4.6,1.8,1.0,0.6,0.8,3.7,62.2,0.2,30.8,0.9,0.6,81.0,PF,BOS,2
Andre Drummond: 2016,81.0,29.7,13.6,53.0,0.1,28.6,13.8,1.1,1.9,1.5,1.1,9.8,56.1,1.3,37.7,5.0,0.9,83.0,C,DET,5
Andre Iguodala: 2016,76.0,26.3,7.6,52.8,2.3,36.2,4.0,3.4,0.8,1.0,0.5,2.3,69.6,0.8,50.8,0.7,1.4,78.0,SF,GSW,2
Andrew Harrison: 2016,72.0,20.5,5.9,32.5,2.2,27.6,1.9,2.8,1.2,0.7,0.3,2.0,40.0,0.9,25.8,0.1,5.7,78.0,PG,MEM,1
Andrew Wiggins: 2016,82.0,37.2,23.6,45.2,3.5,35.6,4.0,2.3,2.3,1.0,0.4,8.4,56.0,7.2,37.9,4.1,9.6,80.0,SF,MIN,0
Anthony Tolliver: 2016,65.0,22.7,7.1,44.2,3.5,39.1,3.6,1.2,0.9,0.5,0.3,1.3,61.5,0.5,29.4,0.8,1.3,80.0,PF,SAC,1
Arron Afflalo: 2016,61.0,25.9,8.4,44.0,2.5,41.1,2.0,1.3,0.7,0.3,0.1,2.0,50.0,2.4,40.8,1.9,2.1,77.0,SG,SAC,1
Avery Bradley: 2016,55.0,33.4,16.3,46.3,5.0,39.0,6.1,2.2,1.6,1.2,0.2,5.1,56.9,4.0,41.7,0.0,3.9,74.0,SG,BOS,4
Bismack Biyombo: 2016,81.0,22.1,6.0,52.8,0.0,0.0,7.0,0.9,1.2,0.3,1.1,3.7,56.8,0.4,27.8,1.1,0.1,81.0,C,ORL,3
Blake Griffin: 2016,61.0,34.0,21.6,49.3,1.9,33.6,8.1,4.9,2.3,0.9,0.4,8.7,57.5,5.3,42.5,7.2,3.9,82.0,PF,LAC,5
Brandon Ingram: 2016,79.0,28.9,9.4,40.2,2.4,29.4,4.0,2.1,1.5,0.6,0.5,4.0,50.0,2.3,37.2,1.2,4.8,81.0,SF,LAL,1
Brandon Jennings: 2016,81.0,22.2,7.1,35.9,3.1,31.3,2.4,4.9,1.6,0.9,0.0,2.3,39.1,1.2,36.6,0.0,6.0,73.0,PG,WAS,4
Brandon Knight: 2016,54.0,21.1,11.0,39.8,2.6,32.4,2.2,2.4,1.6,0.5,0.1,4.3,44.2,2.9,36.3,0.0,7.1,75.0,SG,PHX,1
Buddy Hield: 2016,82.0,23.0,10.6,42.6,4.6,39.1,3.3,1.5,1.2,0.5,0.1,3.1,51.6,1.7,36.0,0.1,4.2,76.0,SG,SAC,1
CJ Miles: 2016,76.0,23.4,10.7,43.4,5.4,41.3,3.0,0.6,0.5,0.6,0.3,1.9,57.9,1.3,35.7,0.1,1.6,78.0,SF,IND,1
Caris LeVert: 2016,57.0,21.7,8.2,45.0,3.2,32.1,3.3,1.9,1.0,0.9,0.1,2.8,60.7,0.7,48.7,0.1,5.0,79.0,SF,BKN,1
Clint Capela: 2016,65.0,23.9,12.6,64.3,0.0,0.0,8.1,1.0,1.3,0.5,1.2,8.5,64.7,0.1,33.3,0.5,0.6,82.0,C,HOU,3
Cody Zeller: 2016,62.0,27.8,10.3,57.1,0.0,0.0,6.5,1.6,1.0,1.0,0.9,6.2,61.3,1.0,28.3,0.7,1.3,84.0,C,CHA,3
Cory Joseph: 2016,80.0,25.0,9.3,45.2,1.7,35.6,2.9,3.3,1.4,0.8,0.2,4.2,52.4,2.4,41.8,0.1,7.9,75.0,PG,TOR,4
Courtney Lee: 2016,77.0,31.9,10.8,45.6,3.5,40.1,3.4,2.3,0.9,1.1,0.3,2.8,50.0,2.9,46.6,0.1,3.4,77.0,SG,NYK,4
D'Angelo Russell: 2016,63.0,28.7,15.6,40.5,6.1,35.2,3.5,4.8,2.8,1.4,0.3,4.4,47.7,3.3,38.9,1.0,6.3,77.0,PG,LAL,4
Danilo Gallinari: 2016,63.0,33.9,18.2,44.7,5.1,38.9,5.2,2.1,1.3,0.6,0.2,3.5,60.0,3.3,38.0,2.5,4.6,82.0,SF,DEN,2
Danny Green: 2016,68.0,26.6,7.3,39.2,4.6,37.9,3.3,1.8,1.1,1.0,0.8,1.3,46.2,0.8,29.4,0.0,2.5,78.0,SG,SAS,1
Dante Cunningham: 2016,66.0,25.0,6.6,48.5,2.7,39.2,4.2,0.6,0.4,0.6,0.4,1.9,63.2,0.8,44.0,0.1,0.6,80.0,PF,NOP,1
Dario Saric: 2016,81.0,26.3,12.8,41.1,4.2,31.1,6.3,2.2,2.3,0.7,0.4,5.0,54.0,2.2,29.5,2.4,5.5,82.0,PF,PHI,2
Darren Collison: 2016,68.0,30.3,13.2,47.6,2.6,41.7,2.2,4.6,1.7,1.0,0.1,4.2,52.4,3.7,46.4,0.0,7.1,72.0,PG,SAC,4
DeMarre Carroll: 2016,72.0,26.1,8.9,40.0,4.4,34.1,3.8,1.0,0.8,1.1,0.4,2.5,52.0,0.8,37.5,0.1,2.1,80.0,SF,TOR,1
Dennis Schroder: 2016,79.0,31.5,17.9,45.1,3.7,34.0,3.1,6.3,3.3,0.9,0.2,7.9,50.6,3.8,45.6,0.1,15.5,73.0,PG,ATL,0
Deron Williams: 2016,64.0,25.9,11.0,43.8,3.7,36.3,2.3,5.6,2.2,0.5,0.1,2.9,51.7,2.9,45.9,0.5,7.0,75.0,PG,CLE,4
Derrick Favors: 2016,50.0,23.7,9.5,48.7,0.2,30.0,6.1,1.1,1.2,0.9,0.8,5.2,55.8,2.9,37.2,3.0,0.2,82.0,PF,UTA,2
Dorian Finney-Smith: 2016,81.0,20.3,4.3,37.2,2.4,29.3,2.7,0.8,0.6,0.6,0.3,1.4,57.1,0.4,25.8,0.1,1.9,80.0,PF,DAL,1
Doug McDermott: 2016,66.0,22.8,9.0,44.7,3.2,37.0,2.7,0.9,0.6,0.2,0.1,2.5,56.0,1.8,44.6,0.4,1.6,80.0,SF,OKC,1
Dwight Howard: 2016,74.0,29.7,13.5,63.3,0.0,0.0,12.7,1.4,2.3,0.9,1.2,7.5,68.0,0.7,26.4,3.6,0.5,83.0,C,ATL,3
E'Twaun Moore: 2016,73.0,24.9,9.6,45.7,2.8,37.0,2.1,2.2,0.8,0.7,0.4,3.5,57.1,2.1,37.3,0.3,4.8,76.0,SG,NOP,1
Elfrid Payton: 2016,82.0,29.4,12.8,47.1,1.8,27.4,4.7,6.5,2.2,1.1,0.5,7.5,53.3,1.9,38.8,0.2,11.9,76.0,PG,ORL,4
Emmanuel Mudiay: 2016,55.0,25.6,11.0,37.7,3.2,31.5,3.2,3.9,2.2,0.7,0.2,5.2,44.2,1.6,30.3,0.1,9.4,77.0,PG,DEN,4
Eric Bledsoe: 2016,66.0,33.0,21.1,43.4,4.7,33.5,4.8,6.3,3.4,1.4,0.5,7.1,54.9,3.9,35.1,0.5,15.0,73.0,PG,PHX,0
Eric Gordon: 2016,75.0,31.0,16.2,40.6,8.8,37.2,2.7,2.5,1.6,0.6,0.5,4.0,50.0,0.7,26.8,0.1,6.1,76.0,SG,HOU,4
Ersan Ilyasova: 2016,82.0,26.1,13.1,43.1,4.9,35.3,5.9,1.7,1.4,0.7,0.3,3.8,52.6,2.2,42.8,1.2,1.6,82.0,PF,ATL,2
Evan Fournier: 2016,68.0,32.8,17.2,43.9,5.3,35.6,3.1,3.0,2.1,1.0,0.1,6.4,53.1,2.0,38.5,0.1,9.0,79.0,SG,ORL,4
Evan Turner: 2016,65.0,25.5,9.0,42.6,1.8,26.3,3.8,3.2,1.5,0.8,0.4,3.5,54.3,3.1,41.6,1.5,5.3,79.0,SF,POR,1
Frank Kaminsky: 2016,75.0,26.1,11.7,39.9,4.7,32.8,4.5,2.2,1.0,0.6,0.5,4.8,50.0,1.2,32.2,2.5,3.8,84.0,C,CHA,2
Garrett Temple: 2016,65.0,26.6,7.8,42.4,3.4,37.3,2.8,2.6,1.2,1.3,0.4,1.9,52.6,1.4,35.6,0.1,2.2,78.0,SG,SAC,1
Gary Harris: 2016,57.0,31.3,14.9,50.2,4.5,42.0,3.1,2.9,1.3,1.2,0.1,5.5,60.0,1.2,37.9,0.0,5.6,76.0,SG,DEN,4
George Hill: 2016,49.0,31.5,16.9,47.7,4.8,40.3,3.4,4.2,1.7,1.0,0.2,4.7,57.4,3.0,43.2,0.3,10.5,75.0,PG,UTA,4
Gerald Henderson: 2016,72.0,23.2,9.2,42.3,2.4,35.3,2.6,1.6,0.9,0.6,0.2,2.7,51.9,2.7,38.7,0.5,3.3,77.0,SG,PHI,1
Giannis Antetokounmpo: 2016,80.0,35.6,22.9,52.1,2.3,27.2,8.8,5.4,2.9,1.6,1.9,10.3,63.1,3.2,33.5,2.8,10.9,83.0,SF,MIL,5
Glenn Robinson III: 2016,69.0,20.7,6.1,46.7,1.8,39.2,3.6,0.7,0.5,0.6,0.3,1.6,62.5,1.4,43.9,0.0,1.3,78.0,SF,IND,1
Goran Dragic: 2016,73.0,33.7,20.3,47.5,4.0,40.5,3.8,5.8,2.9,1.2,0.2,7.6,55.3,3.8,39.7,0.3,17.7,75.0,PG,MIA,0
Gorgui Dieng: 2016,82.0,32.4,10.0,50.2,0.5,37.2,7.9,1.9,1.3,1.1,1.2,4.4,54.5,3.2,45.2,1.4,0.6,83.0,PF,MIN,2
Greg Monroe: 2016,81.0,22.5,11.7,53.3,0.0,0.0,6.6,2.3,1.7,1.1,0.5,7.7,55.8,1.2,42.3,5.4,1.5,83.0,C,MIL,3
Harrison Barnes: 2016,79.0,35.5,19.2,46.8,2.8,35.1,5.0,1.5,1.3,0.8,0.2,7.0,55.7,6.4,41.8,5.7,5.9,80.0,PF,DAL,5
Hassan Whiteside: 2016,77.0,32.6,17.0,55.7,0.0,0.0,14.1,0.7,2.0,0.7,2.1,10.6,59.4,2.0,37.5,6.4,0.6,84.0,C,MIA,3
Iman Shumpert: 2016,76.0,25.5,7.5,41.1,3.4,36.0,2.9,1.4,1.0,0.8,0.4,1.4,50.0,1.6,44.4,0.1,2.5,77.0,SG,CLE,1
Isaiah Thomas: 2016,76.0,33.8,28.9,46.3,8.5,37.9,2.7,5.9,2.8,0.9,0.2,8.9,53.9,2.0,48.7,0.1,16.8,69.0,PG,BOS,0
Isaiah Whitehead: 2016,73.0,22.5,7.4,40.2,2.0,29.5,2.5,2.6,1.9,0.6,0.5,4.0,47.5,0.9,29.9,0.1,6.1,76.0,PG,BKN,1
Ish Smith: 2016,81.0,24.1,9.4,43.9,1.3,26.7,2.9,5.2,1.4,0.8,0.4,4.7,48.9,3.2,44.4,0.0,9.6,72.0,PG,DET,4
JJ Barea: 2016,35.0,22.0,10.9,41.4,4.2,35.8,2.4,5.5,1.8,0.4,0.0,3.4,47.1,2.2,42.3,0.0,8.4,72.0,PG,DAL,4
JJ Redick: 2016,78.0,28.2,15.0,44.5,6.0,42.9,2.2,1.4,1.3,0.7,0.2,1.6,56.3,3.8,44.0,0.1,2.3,76.0,SG,LAC,1
JR Smith: 2016,41.0,29.0,8.6,34.6,6.6,35.1,2.8,1.5,0.6,1.0,0.3,0.9,44.4,1.2,24.5,0.0,1.7,78.0,SG,CLE,1
JaMychal Green: 2016,77.0,27.3,8.9,50.0,1.9,37.9,7.1,1.1,1.2,0.6,0.4,3.5,54.3,1.2,51.1,1.0,0.9,81.0,PF,MEM,2
Jabari Parker: 2016,51.0,33.9,20.1,49.0,3.5,36.5,6.2,2.8,1.8,1.0,0.4,9.0,57.8,3.5,37.5,2.1,7.7,80.0,PF,MIL,2
Jae Crowder: 2016,72.0,32.4,13.9,46.3,5.5,39.8,5.8,2.2,1.1,1.0,0.3,2.5,68.0,2.0,37.8,0.6,1.6,78.0,SF,BOS,2
Jamal Crawford: 2016,82.0,26.3,12.3,41.3,3.9,36.0,1.6,2.6,1.6,0.7,0.2,2.8,42.9,4.0,43.3,0.0,4.3,77.0,SG,LAC,4
